,RBF_DivMom_0.0_1.0_0.0,RBF_DivMom_0.0_1.0_0.15,RBF_DivMom_0.0_1.0_0.3,RBF_DivMom_0.0_1.0_0.45,RBF_DivMom_0.0_1.0_0.6,RBF_DivMom_0.0_1.0_0.75,RBF_DivMom_0.0_1.0_0.9,RBF_DivMom_0.0_1.0_1.0,RBF_DivMom_0.1_0.9_0.0,RBF_DivMom_0.1_0.9_0.15,RBF_DivMom_0.1_0.9_0.3,RBF_DivMom_0.1_0.9_0.45,RBF_DivMom_0.1_0.9_0.6,RBF_DivMom_0.1_0.9_0.75,RBF_DivMom_0.1_0.9_0.9,RBF_DivMom_0.1_0.9_1.0,RBF_DivMom_0.2_0.8_0.0,RBF_DivMom_0.2_0.8_0.15,RBF_DivMom_0.2_0.8_0.3,RBF_DivMom_0.2_0.8_0.45,RBF_DivMom_0.2_0.8_0.6,RBF_DivMom_0.2_0.8_0.75,RBF_DivMom_0.2_0.8_0.9,RBF_DivMom_0.2_0.8_1.0,RBF_DivMom_0.3_0.7_0.0,RBF_DivMom_0.3_0.7_0.15,RBF_DivMom_0.3_0.7_0.3,RBF_DivMom_0.3_0.7_0.45,RBF_DivMom_0.3_0.7_0.6,RBF_DivMom_0.3_0.7_0.75,RBF_DivMom_0.3_0.7_0.9,RBF_DivMom_0.3_0.7_1.0,RBF_DivMom_0.4_0.6_0.0,RBF_DivMom_0.4_0.6_0.15,RBF_DivMom_0.4_0.6_0.3,RBF_DivMom_0.4_0.6_0.45,RBF_DivMom_0.4_0.6_0.6,RBF_DivMom_0.4_0.6_0.75,RBF_DivMom_0.4_0.6_0.9,RBF_DivMom_0.4_0.6_1.0,RBF_DivMom_0.5_0.5_0.0,RBF_DivMom_0.5_0.5_0.15,RBF_DivMom_0.5_0.5_0.3,RBF_DivMom_0.5_0.5_0.45,RBF_DivMom_0.5_0.5_0.6,RBF_DivMom_0.5_0.5_0.75,RBF_DivMom_0.5_0.5_0.9,RBF_DivMom_0.5_0.5_1.0,RBF_DivMom_0.6_0.4_0.0,RBF_DivMom_0.6_0.4_0.15,RBF_DivMom_0.6_0.4_0.3,RBF_DivMom_0.6_0.4_0.45,RBF_DivMom_0.6_0.4_0.6,RBF_DivMom_0.6_0.4_0.75,RBF_DivMom_0.6_0.4_0.9,RBF_DivMom_0.6_0.4_1.0,RBF_DivMom_0.7_0.3_0.0,RBF_DivMom_0.7_0.3_0.15,RBF_DivMom_0.7_0.3_0.3,RBF_DivMom_0.7_0.3_0.45,RBF_DivMom_0.7_0.3_0.6,RBF_DivMom_0.7_0.3_0.75,RBF_DivMom_0.7_0.3_0.9,RBF_DivMom_0.7_0.3_1.0,RBF_DivMom_0.8_0.2_0.0,RBF_DivMom_0.8_0.2_0.15,RBF_DivMom_0.8_0.2_0.3,RBF_DivMom_0.8_0.2_0.45,RBF_DivMom_0.8_0.2_0.6,RBF_DivMom_0.8_0.2_0.75,RBF_DivMom_0.8_0.2_0.9,RBF_DivMom_0.8_0.2_1.0,RBF_DivMom_0.9_0.1_0.0,RBF_DivMom_0.9_0.1_0.15,RBF_DivMom_0.9_0.1_0.3,RBF_DivMom_0.9_0.1_0.45,RBF_DivMom_0.9_0.1_0.6,RBF_DivMom_0.9_0.1_0.75,RBF_DivMom_0.9_0.1_0.9,RBF_DivMom_0.9_0.1_1.0,RBF_DivMom_1.0_0.0_0.0,RBF_DivMom_1.0_0.0_0.15,RBF_DivMom_1.0_0.0_0.3,RBF_DivMom_1.0_0.0_0.45,RBF_DivMom_1.0_0.0_0.6,RBF_DivMom_1.0_0.0_0.75,RBF_DivMom_1.0_0.0_0.9,RBF_DivMom_1.0_0.0_1.0,SP500
2022-04-01,0.9692066902464838,0.9695805807338428,0.9695805807338429,0.9695805807338429,0.969994573265923,0.9689348460988315,0.9710046619572233,0.9710046619572233,0.969199184805383,0.9696824471603933,0.9696824471603933,0.9696824471603933,0.9703877102919016,0.9697039920274856,0.9727219691958393,0.9727219691958393,0.9691916793642823,0.9697843135869437,0.9697843135869437,0.9697843135869437,0.9707808473178802,0.9704731379561397,0.9744392764344553,0.9744392764344553,0.9691841739231817,0.9698861800134941,0.9698861800134941,0.9698861800134941,0.9711739843438588,0.9712422838847937,0.9761565836730712,0.9761565836730712,0.969176668482081,0.9699880464400445,0.9699880464400445,0.9699880464400445,0.9715671213698374,0.9720114298134478,0.9778738909116871,0.9778738909116871,0.9691691630409802,0.970089912866595,0.970089912866595,0.970089912866595,0.971960258395816,0.9727805757421019,0.9795911981503029,0.9795911981503029,0.9691616575998795,0.9701917792931454,0.9701917792931454,0.9701917792931454,0.9723533954217946,0.9735497216707558,0.9813085053889187,0.9813085053889187,0.9691541521587789,0.9702936457196958,0.9702936457196958,0.9702936457196958,0.9727465324477732,0.9743188675994099,0.9830258126275344,0.9830258126275344,0.9691466467176781,0.9703955121462462,0.9703955121462462,0.9703955121462462,0.9731396694737517,0.9750880135280638,0.98474311986615,0.98474311986615,0.9691391412765774,0.9704973785727966,0.9704973785727966,0.9704973785727966,0.9735328064997303,0.9758571594567178,0.9864604271047657,0.9864604271047657,0.9691316358354767,0.970599244999347,0.970599244999347,0.970599244999347,0.9739259435257088,0.9766263053853718,0.9881777343433813,0.9881777343433813,1.000616281680495
2022-04-08,1.0112353307189184,1.0121183680274692,1.0121183680274695,1.0121183680274695,1.013966004397186,1.0142092025988625,1.0241179301719014,1.0241179301719014,1.0106977892503894,1.0118206750170873,1.011820675017087,1.011820675017087,1.0128511911746834,1.0123637686159546,1.0216070415513314,1.0216070415513314,1.010160255985977,1.0115228971192336,1.0115228971192336,1.0115228971192336,1.011735141668215,1.0105141299770357,1.01908089178176,1.01908089178176,1.0096227309256811,1.011225034333909,1.011225034333909,1.011225034333909,1.0106178558777807,1.008660286682106,1.0165394808631874,1.0165394808631874,1.0090852140695012,1.0109270866611135,1.0109270866611135,1.0109270866611135,1.0094993338033804,1.006802238731165,1.0139828087956133,1.0139828087956133,1.0085477054174377,1.0106290541008467,1.0106290541008467,1.0106290541008467,1.0083795754450147,1.0049399861242136,1.0114108755790379,1.0114108755790379,1.0080102049694908,1.0103309366531088,1.0103309366531088,1.0103309366531088,1.0072585808026826,1.003073528861251,1.0088236812134612,1.0088236812134612,1.0074727127256597,1.0100327343179,1.0100327343179,1.0100327343179,1.006136349876385,1.0012028669422777,1.0062212256988832,1.0062212256988832,1.0069352286859454,1.0097344470952199,1.0097344470952199,1.0097344470952199,1.0050128826661209,0.9993280003672936,1.0036035090353037,1.0036035090353037,1.0063977528503474,1.0094360749850688,1.0094360749850688,1.0094360749850688,1.0038881791718912,0.9974489291362983,1.0009705312227228,1.0009705312227228,1.0058602852188652,1.0091376179874465,1.0091376179874465,1.0091376179874465,1.0027622393936957,0.9955656532492924,0.9983222922611406,0.9983222922611406,0.9879419878383787
2022-04-15,1.0272400808919497,1.0275540710961935,1.0275540710961937,1.0275540710961937,1.0311729291238516,1.0319282466081783,1.0458164427583152,1.0458164427583152,1.0269203432824132,1.027327857265725,1.0273278572657247,1.0273278572657247,1.0304475647714422,1.0310402098054323,1.0436965171116892,1.0436965171116892,1.0266003732821534,1.0271015125083773,1.0271015125083773,1.0271015125083773,1.0297200432049156,1.0301442786515025,1.041558810390063,1.041558810390063,1.0262801708966813,1.0268750368050177,1.0268750368050177,1.0268750368050177,1.0289903629289152,1.0292404408155778,1.0394033026882412,1.0394033026882412,1.0259597361315074,1.026648430136513,1.026648430136513,1.026648430136513,1.0282585224480847,1.0283286839668457,1.0372299741010271,1.0372299741010271,1.0256390689921433,1.02642169248373,1.02642169248373,1.02642169248373,1.027524520267068,1.0274089957744952,1.035038804723225,1.035038804723225,1.0253181694841003,1.0261948238275356,1.0261948238275356,1.0261948238275356,1.0267883548905086,1.0264813639077144,1.0328297746496389,1.0328297746496387,1.024997037612889,1.025967824148797,1.025967824148797,1.025967824148797,1.0260500248230506,1.0255457760356919,1.0306028639750724,1.0306028639750724,1.0246756733840208,1.025740693428381,1.025740693428381,1.025740693428381,1.0253095285693374,1.0246022198276161,1.0283580527943292,1.0283580527943292,1.0243540768030066,1.0255134316471546,1.0255134316471546,1.0255134316471546,1.0245668646340134,1.0236506829526748,1.026095321202214,1.026095321202214,1.0240322478753576,1.0252860387859841,1.0252860387859841,1.0252860387859841,1.0238220315217217,1.022691153080057,1.0238146492935296,1.0238146492935296,0.9668791050738771
2022-04-22,0.9643480795457694,0.9649444526172402,0.9649444526172404,0.9649444526172404,0.965768766781712,0.9626490040161049,0.9770901928303092,0.9770901928303092,0.9646476866428311,0.9655288576032901,0.9655288576032899,0.9655288576032899,0.9671871253529547,0.9643928192698753,0.9774281120092208,0.9774281120092208,0.9649467018225363,0.9661127885163364,0.9661127885163364,0.9661127885163364,0.9686005014574784,0.9661247998378099,0.9777399209314591,0.9777399209314591,0.9652451246828877,0.9666962450337118,0.9666962450337119,0.9666962450337118,0.9700088805111092,0.9678448750403037,0.9780254823672572,0.9780254823672572,0.9655429548219001,0.9672792268326892,0.9672792268326892,0.9672792268326892,0.9714122479174971,0.9695529740746998,0.9782846589099726,0.9782846589099726,0.9658401918376024,0.9678617335904817,0.9678617335904817,0.9678617335904817,0.9728105890681157,0.9712490260152902,0.9785173129760888,0.9785173129760888,0.9661368353280356,0.9684437649842436,0.9684437649842437,0.9684437649842437,0.9742038893422617,0.9729329598133153,0.9787233068052145,0.9787233068052142,0.9664328848912536,0.9690253206910701,0.9690253206910701,0.9690253206910701,0.9755921341070556,0.9746047042969646,0.9789025024600834,0.9789025024600834,0.9667283401253234,0.9696064003879964,0.9696064003879964,0.9696064003879964,0.9769753087174409,0.9762641881713761,0.9790547618265548,0.9790547618265548,0.9670232006283246,0.9701870037519986,0.9701870037519986,0.9701870037519986,0.9783533985161851,0.9779113400186358,0.9791799466136143,0.9791799466136143,0.9673174659983499,0.9707671304599931,0.9707671304599931,0.9707671304599931,0.9797263888338785,0.9795460882977794,0.9792779183533711,0.9792779183533711,0.9402868837438458
2022-04-29,0.9411778723718509,0.9425626864833477,0.9359024276206905,0.9367929604276727,0.9381052170676267,0.9321208449891691,0.9447428985504625,0.9447428985504625,0.9415606345039891,0.9434199574511715,0.9363857103779257,0.9374354423665414,0.9394731318332719,0.9337774686930791,0.9452271022010125,0.9452271022010124,0.9419428749551151,0.9442771117846945,0.936868432292078,0.9380775549328766,0.9408361781608663,0.935422518474269,0.9456861604641228,0.9456861604641228,0.9423245931664519,0.9451341487465496,0.9373505931733181,0.9387192977026869,0.9421943420361356,0.937055927075632,0.9461199279670758,0.9461199279670758,0.9427057885790834,0.9459910675989284,0.9378321928318724,0.9393606702518246,0.9435476094335705,0.9386776271302761,0.9465282590775843,0.9465282590775843,0.9430864606339566,0.9468478676035806,0.9383132310780199,0.9400016721559822,0.9448959663164271,0.9402875511615464,0.9469110079036509,0.9469110079036508,0.9434666087718802,0.9477045480218163,0.9387937077220948,0.9406423029906954,0.9462393986367276,0.9418856315830445,0.9472680282934247,0.9472680282934245,0.9438462324335242,0.9485611081145037,0.9392736225744855,0.9412825623313414,0.9475778923352607,0.9434718006986497,0.947599173835059,0.947599173835059,0.9442253310594213,0.9494175471420693,0.9397529754456343,0.9419224497531392,0.9489114333415823,0.9450459907025386,0.9479042978565688,0.9479042978565688,0.944603904089966,0.9502738643644988,0.9402317661460377,0.9425619648311495,0.9502400075740167,0.946608133679205,0.9481832534256894,0.9481832534256894,0.9449819509654147,0.9511300590413361,0.9407099944862459,0.9432011071402745,0.9515636009396561,0.9481581616034821,0.948435893349731,0.948435893349731,0.9095037535251606
2022-05-06,0.9696160979259788,0.9697271137890807,0.9602892912660072,0.9601999747552886,0.9601043300512316,0.9481526589556424,0.9669727094055093,0.9669727094055093,0.9699483523626377,0.9705440993008907,0.9604109551297842,0.9606308387136365,0.9607001986095062,0.9484058554718843,0.9663979017885493,0.9663979017885492,0.9702800189564348,0.9713608467190379,0.9605316577121178,0.9610610121755022,0.9612887512135745,0.9486422337325089,0.9657963174091803,0.9657963174091803,0.9706110972349962,0.9721773553091616,0.9606513994908565,0.9614904949757334,0.9618699860576528,0.9488617788778426,0.9651678933941941,0.9651678933941941,0.9709415867259522,0.9729936243366505,0.9607701809442084,0.9619192869494292,0.9624439013724784,0.9490644763497589,0.9645125672643802,0.9645125672643802,0.97127148695694,0.9738096530666418,0.9608880025507401,0.9623473879319382,0.9630104954253581,0.9492503118925426,0.9638302769358509,0.9638302769358508,0.9716007974556009,0.9746254407640239,0.9610048647893769,0.9627747977588597,0.9635697665202175,0.949419271553751,0.9631209607213669,0.9631209607213667,0.9719295177495819,0.975440986693435,0.9611207681394034,0.9632015162660436,0.9641217129976484,0.9495713416850768,0.9623845573316642,0.9623845573316642,0.9722576473665354,0.9762562901192622,0.9612357130804621,0.9636275432895901,0.9646663332349585,0.9497065089432091,0.9616210058767815,0.9616210058767815,0.972585185834119,0.9770713503056434,0.9613497000925543,0.964052878665851,0.9652036256462204,0.9498247602906937,0.9608302458673895,0.9608302458673895,0.9729121326799963,0.977886166516466,0.961462729656039,0.9644775222314279,0.9657335886823188,0.9499260829967974,0.9600122172161185,0.9600122172161185,0.9076128843928011
2022-05-13,0.9275675895790011,0.9291368765307699,0.9198499233243621,0.9191559208612172,0.9180321854594323,0.9140516118802412,0.9230026334417076,0.9230026334417076,0.9281969724851948,0.9301704686842774,0.9201682312972413,0.9201045309703864,0.9195888299809966,0.9143005352100885,0.9231436253066169,0.9231436253066168,0.928826006096546,0.9312042548302768,0.9204856691853397,0.9210529602899747,0.9211396883272839,0.9145332475751896,0.9232581993676289,0.9232581993676289,0.9294546893942837,0.9322382340799954,0.9208022368408325,0.9220012075054385,0.9226847362199541,0.9147497343929581,0.9233462381488453,0.9233462381488453,0.9300830213590346,0.9332724055436606,0.9211179341166414,0.9229492713021056,0.9242239494083171,0.9149499813712128,0.9234076243720984,0.9234076243720984,0.930711000970825,0.9343067683305002,0.921432760866434,0.9238971503651762,0.9257573036695687,0.9151339745090179,0.9234422409596266,0.9234422409596265,0.9313386272090782,0.9353413215487425,0.9217467169446231,0.9248448433797228,0.9272847748090236,0.9153017000975214,0.9234499710367561,0.9234499710367559,0.9319658990526161,0.9363760643056163,0.92205980220637,0.9257923490306927,0.9288063386603514,0.9154531447207952,0.9234306979345897,0.9234306979345897,0.9325928154796589,0.937410995707349,0.922372016507581,0.9267396660029068,0.9303219710858115,0.9155882952566714,0.9233843051927008,0.9233843051927008,0.9332193754678251,0.9384461148591686,0.9226833597049109,0.927686792981062,0.9318316479764892,0.9157071388775815,0.9233106765618365,0.9233106765618365,0.9338455779941318,0.9394814208653014,0.9229938316557602,0.928633728649731,0.9333353452525307,0.9158096630513957,0.923209696006623,0.923209696006623,0.88572236349076
2022-05-20,0.9124682510562191,0.9145949298203767,0.8998648266519391,0.8979410059619504,0.8968850307443238,0.8877662756079294,0.9037396880712346,0.9037396880712345,0.9132503955124599,0.9157211077609065,0.8996888541572607,0.8980639687010232,0.8976810511793388,0.8873852804444639,0.902546434330112,0.9025464343301118,0.9140324172974725,0.9168477184139359,0.8995116942213411,0.898185097832092,0.8984689741331573,0.886988223478033,0.9013269836573714,0.9013269836573714,0.9148143152245071,0.91797476097234,0.8993333480823167,0.8983043925481815,0.8992487896250803,0.8865751237006656,0.9000813358316533,0.9000813358316533,0.9155960881055051,0.9191022346275932,0.8991538169793657,0.898421852046786,0.9000204877778742,0.8861460004253839,0.8988094915017288,0.8988094915017288,0.9163777347511011,0.9202301385697694,0.8989731021527056,0.8985374755298686,0.9007840588178907,0.8857008732860283,0.8975114521876741,0.897511452187674,0.917159253970619,0.9213584719875412,0.8987912048435908,0.8986512622038627,0.901539493075184,0.8852397622370755,0.8961872202820285,0.8961872202820282,0.9179406445720738,0.9224872340681796,0.8986081262943132,0.8987632112796745,0.9022867809836287,0.8847626875534561,0.8948367990509339,0.8948367990509339,0.9187219053621701,0.9236164239975513,0.8984238677481976,0.8988733219726828,0.9030259130810363,0.8842696698303648,0.8934601926352602,0.8934601926352602,0.9195030351463022,0.9247460409601199,0.8982384304496025,0.898981593502742,0.9037568800092718,0.8837607299830695,0.8920574060517114,0.8920574060517114,0.920284032728553,0.9258760841389437,0.8980518156439158,0.8990880250941816,0.9044796725143674,0.8832358892467179,0.8906284451939135,0.8906284451939135,0.8587516029073796
2022-05-27,0.9986885363024979,1.001016167647154,0.9828924648727397,0.9867636180865331,0.9890991766892083,0.9894088278415096,1.0072110757260953,0.9948007838915609,0.997812230148011,1.0005117164124468,0.9807949467146154,0.9854154316285091,0.9881576933067834,0.986477738001171,1.003331906218961,0.9915510052380803,0.9969328228765482,1.0000034646132843,0.9786968819120805,0.9840648300528484,0.9872040860951661,0.9835309904254151,0.9994304292537667,0.9882776223775291,0.9960503138940652,0.9994914089084141,0.9765982793537277,0.9827118215623399,0.9862383933421288,0.9805687422223959,0.9955068665701561,0.9849808036736744,0.9951647026141002,0.9989755459611868,0.9744991479187912,0.9813564143699858,0.9852606535296213,0.9775911506398083,0.9915614408701972,0.981660718442522,0.9942759884577882,0.9984558724395671,0.9723994964771323,0.9799986166989637,0.9842709053328519,0.9745983730601622,0.9875943758073848,0.9783175369442614,0.9933841708538691,0.9979323850161484,0.9702993338892256,0.9786384367825925,0.9832691876193672,0.9715905669960537,0.9836058959756087,0.9749514303751798,0.9924892492387015,0.9974050803681643,0.9681986690061493,0.977275882864297,0.9822555394481285,0.9685678900854346,0.9795962268980763,0.971562570859542,0.9915912230562746,0.9968739551774991,0.9660975106695682,0.975910963197571,0.981230000068586,0.9655305000868818,0.9755655950162068,0.968151131441435,0.9906900917582198,0.9963390061307031,0.963995867711725,0.9745436860459451,0.9801926089197535,0.9624785548748639,0.9715142276784792,0.9647172860765859,0.9897858548038229,0.9958002299190033,0.9618937489554239,0.9731740596829463,0.9791434056292754,0.9594122124350134,0.967442353129248,0.9612612096241376,0.9152950171788253
2022-06-03,1.0077795241318295,1.0101283437323394,0.9901154303641052,0.9926230475410198,0.9926828378070706,0.9962517769696626,1.0141771487573437,1.018999902116208,1.0068937344823945,1.0096177898946823,0.9878426662597146,0.9902571363715318,0.9903178006861079,0.9913726220280099,1.0083104203122646,1.0113990927166534,1.0060048181422883,1.0091034024310792,0.9855700353019441,0.987891563567423,0.9879433367853435,0.9864892182364848,1.0024364788036328,1.0038023108744842,1.005112774526108,1.008585177987092,0.9832975467076058,0.9855263447790238,0.9855595366379118,0.9816018146646724,0.9965556769856501,0.9962100319605316,1.0042176030561063,1.0080631132129487,0.9810252096782982,0.9831614956332755,0.983166490750609,0.9767106592934791,0.9906683668407642,0.9886227294031189,1.0033193031622052,1.0075372047635525,0.9787530334003965,0.9807970317336419,0.9807642896015818,0.9718159990090556,0.9847748995593,0.9810408746594705,1.0024178742820045,1.0070074492984982,0.9764810270450479,0.9784329686600207,0.9783530236380238,0.9669180795967739,0.9788756255191828,0.9734649371873003,1.001513315860795,1.0064738434820828,0.9742091997681698,0.9760693219686588,0.9759327832738749,0.9620171457352578,0.9729708942657493,0.9658953844165716,1.0006056273515704,1.0059363839833162,0.9719375607104388,0.9737061071920614,0.9735036588875282,0.9571134409904686,0.9670610544916557,0.9583326817214356,0.9996948082150412,1.0053950674759375,0.9696661189972916,0.9713433398389102,0.971065740819544,0.9522072078098437,0.9611464540168747,0.950777292392352,0.9987808579196432,1.0048498906384236,0.9673948837389144,0.96898103539397,0.9686191193703643,0.9472986875164958,0.9552274397687885,0.943229677608381,0.9043552112613389
